Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
BUENOS AIRES,Lanús,Gerli,33704,SI,SI,SI,SI,NO,NO,SI,SI,SI,6434010,-34.6909571502715,-58.3838628492162,SI
BUENOS AIRES,Lanús,Lanús Este,55952,SI,SI,SI,SI,SI,NO,SI,SI,SI,6434010,-34.7108609216651,-58.3725047463731,SI
BUENOS AIRES,Lanús,Lanús Oeste,159094,NO,SI,SI,SI,NO,SI,NO,SI,SI,6434010,-34.6957815314992,-58.416253274019,SI
BUENOS AIRES,Lanús,Monte Chingolo,86220,SI,SI,SI,SI,NO,NO,SI,SI,SI,6434010,-34.7302098940207,-58.3561741850066,SI
LA PAMPA,Toay,Naicó,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,42140010,-36.9283865222889,-64.3952508587586,NO
BUENOS AIRES,Almirante Brown,Longchamps,51001,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010,-34.8609450255718,-58.3891476922426,SI
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,25844,SI,SI,SI,SI,SI,SI,SI,SI,SI,6028010,-34.8189583169642,-58.4235610606239,SI
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,17928,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010,-34.8556895005541,-58.3616465427911,SI
BUENOS AIRES,Almirante Brown,Rafael Calzada,60422,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010,-34.7911367513318,-58.350598184222,SI
BUENOS AIRES,Almirante Brown,San Francisco Solano,30355,SI,SI,SI,SI,NO,SI,SI,SI,SI,6028010,-34.7866743578473,-58.3219363521574,SI
BUENOS AIRES,Almirante Brown,San Jose,48151,SI,SI,SI,SI,SI,SI,SI,SI,SI,6028010,-34.7673771924196,-58.3432771404358,SI
CATAMARCA,Belén,Puerta de San José,277,NO,NO,NO,NO,NO,NO,NO,NO,NO,10035140,-27.5397412070942,-67.0153310519752,NO
CATAMARCA,Belén,Villa Vil,481,NO,NO,NO,NO,NO,NO,NO,NO,NO,10035150,-27.0710806751114,-66.8307696967369,NO
CATAMARCA,Capayán,Adolfo E. Carranza,32,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042010,-29.0269775235925,-65.9719315369666,NO
CATAMARCA,Capayán,Balde de la Punta,116,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042020,-29.5589484234071,-65.5807240749041,NO
BUENOS AIRES,General San Martín,Villa José León Suarez,16173,SI,SI,NO,SI,NO,SI,SI,SI,SI,6371010,-34.5253711653351,-58.5802550661988,SI
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,18082,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5474839124216,-58.5750972559389,SI
BUENOS AIRES,General San Martín,Villa Libertad,14404,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5846960052521,-58.5623334028073,SI
BUENOS AIRES,General San Martín,Villa Lynch,4097,SI,SI,NO,SI,NO,NO,SI,SI,SI,6371010,-34.590146441043,-58.5234377223288,SI
BUENOS AIRES,General San Martín,Villa Maipu,25120,SI,SI,NO,SI,NO,SI,NO,SI,SI,6371010,-34.5682131696117,-58.5245451491949,SI
BUENOS AIRES,General San Martín,Villa Marqués Alejandro María De Aguado,13440,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5551356608044,-58.5383771255925,SI
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,3762,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5939487574993,-58.5321739553925,SI
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,4567,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5618730613851,-58.5336624494541,SI
BUENOS AIRES,General San Martín,Villa San Andrés,10018,SI,SI,NO,SI,NO,SI,SI,SI,SI,6371010,-34.5659932905453,-58.5448069225448,SI
BUENOS AIRES,General San Martín,Villa Yapeyú,3654,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5716953020123,-58.5491073994839,SI
BUENOS AIRES,Pilar,Del Viso,41437,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040,-34.4494009456502,-58.8009119728306,SI
BUENOS AIRES,Pilar,Fátima,4923,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040,-34.4072575836787,-58.974691291144,SI
BUENOS AIRES,Pilar,La Lonja,12451,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040,-34.4448149403448,-58.8393730861805,SI
BUENOS AIRES,Pilar,Los Cachorros,9009,NO,SI,NO,NO,NO,NO,NO,SI,SI,6638040,-34.4250028270043,-58.7950003996087,SI
BUENOS AIRES,Pilar,Manzanares,4379,NO,NO,NO,NO,NO,SI,NO,SI,SI,6638040,-34.452630932571,-59.0136606624887,SI
BUENOS AIRES,Pilar,Manzone,1970,NO,NO,NO,NO,NO,NO,NO,SI,SI,6638040,-34.5287308766458,-58.8775995091498,SI
BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),12240,NO,NO,NO,NO,NO,SI,NO,SI,SI,6638040,-34.4106172547359,-58.7821701089412,SI
BUENOS AIRES,Pilar,Pilar,86158,SI,SI,SI,SI,SI,SI,SI,SI,SI,6638040,-34.4663318396358,-58.9227197887079,SI
BUENOS AIRES,Arrecifes,Arrecifes,26400,SI,SI,SI,SI,SI,SI,SI,SI,SI,6077010,-34.064591121211,-60.1025564443537,SI
BUENOS AIRES,Arrecifes,Todd,732,NO,NO,NO,SI,NO,NO,SI,SI,SI,6077020,-34.0328240475348,-60.1562270065746,SI
BUENOS AIRES,Arrecifes,Viña,464,SI,SI,NO,NO,NO,NO,NO,SI,SI,6077030,-33.9922765156087,-60.2263211205477,SI
BUENOS AIRES,Avellaneda,Area Reserva Cinturón Ecológico,3550,NO,NO,NO,NO,NO,NO,NO,SI,SI,6035010,-34.6750056478487,-58.3105634248142,SI
BUENOS AIRES,Avellaneda,Avellaneda,25325,SI,SI,SI,SI,SI,SI,SI,SI,SI,6035010,-34.6626508059016,-58.3656990232718,SI
BUENOS AIRES,Avellaneda,Crucesita,22745,SI,SI,NO,SI,NO,NO,SI,SI,SI,6035010,-34.66910587351,-58.3574544412345,SI
BUENOS AIRES,Avellaneda,Dock Sud,37392,SI,SI,NO,SI,NO,SI,SI,SI,SI,6035010,-34.6491266928534,-58.3411774769137,SI
BUENOS AIRES,Avellaneda,Gerli,32384,SI,SI,NO,SI,NO,NO,SI,SI,SI,6035010,-34.6847637540553,-58.3726025503412,SI
BUENOS AIRES,General Viamonte,Baigorrita,1848,SI,NO,NO,NO,NO,SI,SI,NO,SI,6385010,-34.7472686783062,-60.9889526585307,SI
BUENOS AIRES,General Viamonte,La Delfina,26,NO,NO,NO,NO,NO,NO,NO,NO,NO,6385020,-34.9420471191406,-61.1595687866211,NO
BUENOS AIRES,General Viamonte,Los Toldos,14496,SI,NO,NO,SI,NO,SI,SI,SI,SI,6385030,-35.0010365651503,-61.0381497866181,SI
BUENOS AIRES,General Viamonte,San Emilio,142,NO,NO,NO,NO,NO,NO,NO,NO,NO,6385040,-35.0319914044113,-60.8647685857183,NO
BUENOS AIRES,General Viamonte,Zavalía,327,NO,NO,NO,NO,NO,SI,SI,NO,NO,6385050,-34.8949208760254,-61.0044538243489,SI
BUENOS AIRES,General Villegas,Banderaló,1339,NO,NO,NO,NO,SI,NO,NO,SI,SI,6392010,-35.0124666610174,-63.3741563457186,SI
BUENOS AIRES,General Villegas,Cañada Seca,718,NO,NO,NO,NO,NO,NO,NO,NO,SI,6392020,-34.4155054560621,-62.9618553806295,SI
BUENOS AIRES,General Villegas,Coronel Charlone,1348,SI,NO,NO,SI,SI,NO,SI,SI,SI,6392030,-34.672994561958,-63.3724454840572,SI
BUENOS AIRES,General Villegas,Emilio V. Bunge,1986,NO,NO,NO,NO,SI,NO,SI,SI,SI,6392040,-34.7798328261907,-63.1960964862342,SI
BUENOS AIRES,General Villegas,General Villegas (Est. Villegas),18275,SI,SI,NO,NO,SI,NO,SI,SI,SI,6392050,-35.0338419886306,-63.0146637107531,SI
BUENOS AIRES,General Villegas,Massey (Est. Elordi),63,NO,NO,NO,NO,NO,NO,NO,NO,NO,6392060,-35.0490892294374,-63.1218876844046,NO
BUENOS AIRES,General Villegas,Pichincha,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,6392070,-34.5804516676438,-62.3516395240412,NO
BUENOS AIRES,General Villegas,Piedritas,2160,SI,NO,NO,SI,SI,SI,SI,SI,SI,6392080,-34.771104540922,-62.9846965760316,SI
BUENOS AIRES,General Villegas,Santa Eleodora,293,NO,NO,NO,NO,NO,NO,SI,NO,SI,6392090,-34.6921180067125,-62.6957932681386,SI
BUENOS AIRES,Pilar,Presidente Derqui,50783,SI,SI,NO,SI,NO,SI,SI,SI,SI,6638040,-34.4928616935261,-58.8416985218723,SI
BUENOS AIRES,Pilar,Roberto De Vicenzo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-34.4369652784326,-58.7669941785147,SI
BUENOS AIRES,Pilar,Santa Teresa,5324,NO,NO,NO,NO,SI,NO,NO,SI,SI,6638040,-34.4366914158447,-58.7573470164393,SI
BUENOS AIRES,Pilar,Tortuguitas,26024,NO,NO,NO,SI,SI,SI,NO,SI,SI,6638040,-34.4578061717121,-58.76209072062,SI
BUENOS AIRES,Pilar,Villa Astolfi,6735,NO,SI,NO,SI,NO,SI,NO,SI,SI,6638040,-34.4858983446269,-58.8768335703823,SI
BUENOS AIRES,Pilar,Villa Rosa,23865,SI,SI,SI,SI,NO,SI,SI,SI,SI,6638040,-34.4077327133185,-58.8539345779841,SI
BUENOS AIRES,Pilar,Zelaya,3461,SI,SI,NO,NO,NO,SI,SI,SI,SI,6638040,-34.3657182841794,-58.893696088678,SI
BUENOS AIRES,Pinamar,Carilo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-37.1641593745618,-56.9027914378095,SI
BUENOS AIRES,Pinamar,Ostende,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-37.1300477581888,-56.8833984697828,SI
CATAMARCA,Tinogasta,Costa de Reyes,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105070,-28.294959923009,-67.702902490024,NO
CATAMARCA,Tinogasta,El Pueblito,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105080,-28.2888183254668,-67.1234522983543,NO
CATAMARCA,Tinogasta,El Puesto,432,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105090,-27.9267621470675,-67.6304002049274,NO
CABA,COMUNA 01,SAN TELMO,20453,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6215200115838,-58.3715453876304,SI
CATAMARCA,Pomán,Saujil,2368,NO,NO,NO,NO,SI,SI,SI,NO,SI,10084100,-28.173337080009,-66.2145148644181,SI
CATAMARCA,Pomán,Siján,1169,NO,NO,NO,NO,SI,NO,SI,NO,NO,10084110,-28.2623558875079,-66.2209299175292,SI
CATAMARCA,Santa María,Andalhualá,241,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091010,-26.8479427341705,-66.0244068592756,NO
CATAMARCA,Santa María,Caspichango,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091020,-26.6859290047178,-65.970794986953,NO
CATAMARCA,Santa María,Chañar Punco,1736,NO,NO,NO,NO,NO,NO,NO,NO,SI,10091030,-26.7588342868363,-66.0493067195716,SI
CATAMARCA,Santa María,El Cajón,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.3955476915097,-66.2641930164042,NO
CATAMARCA,Santa María,El Cerrito,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-26.6988604981977,-66.0387334407325,SI
CATAMARCA,Santa María,El Desmonte,144,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091050,-26.9077168676094,-66.020423153794,NO
CATAMARCA,Santa María,El Puesto,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091060,-26.6307679478768,-66.0140418967533,NO
CATAMARCA,Santa María,Famatanca,589,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091070,-26.8101195558413,-66.0595221384282,NO
CATAMARCA,Santa María,Fuerte Quemado,459,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091080,-26.6304336405934,-66.0644373734469,NO
CATAMARCA,Santa María,La Hoyada,120,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091090,-26.5189083514476,-66.3686109740362,NO
CABA,COMUNA 10,VILLA LURO,32502,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6364127783977,-58.5027288050931,SI
CATAMARCA,Tinogasta,El Salado,574,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105100,-28.3120206339513,-67.250879321266,NO
CATAMARCA,Tinogasta,Fiambalá,4693,NO,NO,NO,SI,SI,SI,SI,SI,SI,10105110,-27.69316213413,-67.608574901701,SI
CATAMARCA,Tinogasta,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-28.1243914662106,-67.4981013989976,NO
CATAMARCA,Tinogasta,La Ramadita,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-27.6442427673373,-67.6139458012753,NO
CATAMARCA,Tinogasta,Los Balverdis,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105120,-28.2769854029709,-67.1074444099184,NO
CATAMARCA,Tinogasta,Medanitos,999,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105130,-27.5239130706008,-67.5891477326484,SI
CATAMARCA,Tinogasta,Palo Blanco,992,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105140,-27.3395852802531,-67.7592295432626,NO
CATAMARCA,Tinogasta,Pampa Blanca,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-27.6354340349652,-67.6168389660358,NO
CATAMARCA,Tinogasta,Punta del Agua,167,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105150,-27.2106668219369,-67.7317928557182,NO
CATAMARCA,Tinogasta,Saujil,339,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105160,-27.5632127581426,-67.6355130611556,NO
CATAMARCA,Tinogasta,Tatón,301,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105170,-27.3270122428844,-67.4747701838904,SI
MENDOZA,Junín,Medrano,817,NO,NO,NO,NO,NO,SI,NO,NO,NO,50035050,-33.1762912284126,-68.6231695474222,SI
CATAMARCA,Santa María,La Loma,388,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091100,-26.7574990827117,-66.0331064865258,SI
CATAMARCA,Santa María,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.8274550484771,-66.0506274507575,NO
CATAMARCA,Santa María,Lampacito,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-26.7265981975072,-66.0436979128184,SI
CATAMARCA,Santa María,Las Mojarras,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091110,-26.6988604981977,-66.0387334407325,NO
CATAMARCA,Santa María,Loro Huasi,1547,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091120,-26.7361383729613,-66.0217845814202,NO
CATAMARCA,Santa María,Medanitos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.7588342868363,-66.0493067195716,NO
CATAMARCA,Santa María,Palo Seco,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.8274550484771,-66.0506274507575,NO
CATAMARCA,Santa María,Punta de Balasto,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091130,-26.9300943985158,-66.1487294264287,NO
CATAMARCA,Santa María,San José,2901,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091140,-26.77456,-66.03470,SI
CATAMARCA,Santa María,San Jose Banda,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.8101195558413,-66.0595221384282,NO
CATAMARCA,Santa María,San Jose Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-26.7745985033315,-66.0362576892132,NO
CATAMARCA,Santa María,Santa María,11648,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091150,-26.6891167120231,-66.018884441311,SI
CATAMARCA,Santa María,Yapes,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091160,-26.8289862929732,-66.0179166770413,NO
CATAMARCA,Santa Rosa,Alijilán,1396,NO,NO,NO,NO,SI,NO,SI,NO,SI,10098010,-28.1771812692249,-65.4915924205872,SI
CATAMARCA,Santa Rosa,Bañado de Ovanta,1096,NO,NO,NO,NO,SI,NO,SI,NO,SI,10098020,-28.1034003361447,-65.3076846046355,SI
CATAMARCA,Santa Rosa,Las Cañas,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,10098030,-28.2098696025062,-65.2230167049514,NO
CATAMARCA,Santa Rosa,Lavalle,792,NO,NO,NO,NO,SI,NO,NO,NO,NO,10098040,-28.1946338127179,-65.1137806266473,SI
CATAMARCA,Santa Rosa,Los Altos,4490,NO,NO,NO,NO,SI,SI,SI,SI,SI,10098050,-28.0488590493489,-65.4973640431533,SI
CATAMARCA,Santa Rosa,Manantiales,659,NO,NO,NO,NO,NO,NO,NO,NO,NO,10098060,-28.140438079834,-65.4923858642578,NO
CATAMARCA,Santa Rosa,San Pedro,830,NO,NO,NO,NO,NO,NO,NO,NO,SI,10098070,-27.9608485883022,-65.1680076958397,SI
CATAMARCA,Tinogasta,Anillaco,232,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105010,-27.9001528461069,-67.6142838741591,NO
CATAMARCA,Tinogasta,Antinaco,105,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105020,-27.231445564254,-67.6080549409746,NO
CATAMARCA,Tinogasta,Banda de Lucero,268,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105030,-28.0687850626962,-67.50770242056,NO
CATAMARCA,Tinogasta,Cerro Negro,24,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105040,-28.2432405441597,-67.144273179127,NO
CATAMARCA,Tinogasta,Copacabana,695,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105050,-28.1243914662106,-67.4981013989976,SI
CATAMARCA,Tinogasta,Cordobita,61,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105060,-28.2979798704965,-67.1670904449903,NO
CORDOBA,Tulumba,Las Arrias,1104,SI,NO,NO,NO,NO,NO,SI,SI,SI,14175050,-30.3812826841011,-63.5966635615372,SI
CORDOBA,Tulumba,Lucio V. Mansilla,782,NO,NO,NO,NO,NO,NO,SI,SI,SI,14175060,-29.8063717196573,-64.7065412644276,SI
CORDOBA,Tulumba,Rosario del Saladillo,178,NO,NO,NO,SI,NO,NO,NO,NO,NO,14175070,-30.4293369124895,-63.4478615181188,SI
CORDOBA,Tulumba,San José de la Dormida,4472,SI,NO,NO,NO,SI,SI,SI,SI,SI,14175080,-30.3546018393412,-63.9466529209876,SI
CORDOBA,Tulumba,San José de las Salinas,662,NO,NO,NO,NO,NO,NO,NO,SI,SI,14175090,-30.0090773891027,-64.6251344233407,SI
CORDOBA,Tulumba,San Pedro Norte,317,NO,NO,NO,NO,NO,SI,NO,NO,NO,14175100,-30.0887589979373,-64.1559536726827,SI
CORDOBA,Tulumba,Villa Tulumba,1474,NO,NO,NO,SI,NO,SI,SI,SI,SI,14175110,-30.397481563929,-64.1231771567642,SI
CORDOBA,Unión,Aldea Santa María,201,NO,NO,NO,NO,NO,NO,NO,NO,NO,14182010,-33.6948816087071,-62.9114758842793,NO
CORDOBA,Unión,Alto Alegre,816,SI,SI,NO,SI,NO,NO,SI,SI,SI,14182020,-32.3460951978736,-62.8853485991764,SI
CORDOBA,Unión,Ana Zumarán,98,NO,NO,NO,NO,NO,NO,NO,NO,SI,14182030,-32.3908244034289,-63.0574835050696,SI
CORDOBA,Unión,Ballesteros,3928,SI,NO,NO,SI,NO,SI,SI,SI,SI,14182040,-32.5453815879853,-62.9833005213374,SI
CORDOBA,Unión,Ballesteros Sur,532,NO,NO,NO,SI,NO,SI,SI,NO,NO,14182050,-32.5885971215357,-63.027038782482,SI
CORDOBA,Unión,Bell Ville,33835,SI,SI,NO,SI,NO,NO,SI,SI,SI,14182060,-32.6285600750708,-62.6891149083321,SI
CORDOBA,Unión,Benjamín Gould,699,NO,NO,NO,NO,NO,SI,SI,NO,SI,14182070,-33.5901195408333,-62.7303890735446,SI
JUJUY,El Carmen,Perico,44750,NO,SI,NO,NO,SI,SI,SI,SI,SI,38014090,-24.3798152834467,-65.1132793807486,SI
JUJUY,El Carmen,Pila Pardo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-24.5598827881681,-64.9141975517301,NO
JUJUY,El Carmen,Puesto Viejo,1372,NO,SI,NO,NO,SI,NO,SI,SI,SI,38014100,-24.4823598416465,-64.9672130216717,SI
JUJUY,El Carmen,San Isidro,93,NO,NO,NO,NO,NO,NO,NO,NO,NO,38014110,-24.5556368462513,-64.9424207944567,NO
JUJUY,El Carmen,San Juancito,45,NO,NO,NO,NO,NO,NO,NO,NO,SI,38014120,-24.3831944753324,-64.9958370634563,SI
JUJUY,Humahuaca,Aparzo,52,NO,NO,NO,NO,NO,NO,NO,NO,NO,38028003,-23.0996196486859,-65.1862116284442,NO
JUJUY,Humahuaca,Cianzo,76,NO,NO,NO,NO,NO,NO,NO,NO,NO,38028007,-23.1510060722338,-65.127531756215,NO
JUJUY,Humahuaca,Coctaca,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,38028010,-23.1281936873376,-65.2973378850934,NO
JUJUY,Humahuaca,El Aguilar,2264,NO,NO,NO,NO,SI,NO,SI,SI,SI,38028020,-23.210239970845,-65.6779050336532,SI
JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),456,NO,NO,NO,SI,NO,NO,NO,NO,NO,38028030,-22.978267572073,-65.3537794942853,SI
JUJUY,Humahuaca,Humahuaca,10256,SI,NO,NO,NO,SI,SI,SI,SI,SI,38028040,-23.2026118920444,-65.3508743745648,SI
JUJUY,Humahuaca,Palca de Aparzo,144,NO,NO,NO,NO,NO,NO,NO,NO,SI,38028043,-23.1229806791675,-65.1333482063984,SI
JUJUY,Humahuaca,Palca de Varas,103,NO,NO,NO,NO,NO,NO,NO,NO,NO,38028045,-23.1004388682846,-65.1160803501257,NO
JUJUY,Humahuaca,Rodero,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,38028047,-23.0621288433346,-65.3258281190006,NO
JUJUY,Humahuaca,Tres Cruces,376,NO,NO,NO,SI,NO,NO,NO,NO,SI,38028050,-22.9172890384617,-65.5874003328951,SI
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),508,SI,NO,NO,SI,NO,NO,SI,NO,NO,38028060,-23.3018065170017,-65.3575618341785,SI
JUJUY,Ledesma,Bananal,689,NO,NO,NO,SI,NO,NO,NO,NO,NO,38035010,-23.5657711190253,-64.5013724325995,SI
JUJUY,Ledesma,Bermejito,145,NO,NO,NO,NO,NO,NO,NO,NO,NO,38035020,-23.7870506884017,-64.730065775808,NO
JUJUY,Ledesma,Caimancito,5336,SI,NO,NO,NO,SI,SI,SI,SI,SI,38035030,-23.7395269322752,-64.5941006141069,SI
JUJUY,Ledesma,Calilegua,5997,NO,SI,NO,NO,SI,NO,NO,SI,SI,38035040,-23.7694721379755,-64.766556217593,SI
JUJUY,Ledesma,Chalicán,1062,NO,NO,NO,NO,NO,SI,NO,NO,SI,38035050,-24.0708657869155,-64.8037328279296,SI
SANTA FE,General Obligado,Puerto Reconquista,1144,NO,NO,NO,NO,NO,NO,SI,NO,SI,82049170,-29.2349873699001,-59.5802691789886,SI
MENDOZA,Junín,Phillips,894,NO,NO,NO,NO,NO,SI,SI,NO,NO,50035060,-33.2032507142375,-68.3832295478144,SI
MENDOZA,Junín,Rodríguez Peña,751,NO,NO,NO,NO,NO,SI,SI,NO,SI,50035070,-33.1211519220358,-68.6046800215005,SI
MENDOZA,La Paz,Desaguadero,424,NO,NO,NO,NO,NO,NO,SI,SI,SI,50042010,-33.4052265769401,-67.1641664357197,SI
MENDOZA,La Paz,La Paz,7872,SI,NO,NO,SI,NO,NO,SI,SI,SI,50042020,-33.4610193184125,-67.5595785270435,SI
MENDOZA,La Paz,Villa Antigua,311,NO,NO,NO,NO,NO,NO,NO,NO,NO,50042030,-33.4645156410531,-67.6055785043576,NO
MENDOZA,Las Heras,Blanco Encalada,555,NO,NO,NO,NO,NO,SI,SI,NO,NO,50049010,-33.0355485376289,-69.0065315897085,SI
MENDOZA,Las Heras,Capdeville,5103,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-32.7248779288865,-68.9085584856171,SI
MENDOZA,Las Heras,El Algarrobal,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.8327487536079,-68.7957179005563,SI
MENDOZA,Las Heras,El Borbollon,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.8069208013923,-68.7772864976942,SI
MENDOZA,Las Heras,EL CHALLAO,0,NO,NO,NO,SI,NO,NO,NO,NO,NO,,-32.8187507127469,-68.9164320667614,SI
MENDOZA,Las Heras,EL PLUMERILLO,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-32.8468358627701,-68.8191474531696,SI
MENDOZA,Las Heras,EL RESGUARDO,0,NO,NO,NO,SI,NO,NO,NO,SI,NO,,-32.7650499892594,-68.7913047281368,SI
MENDOZA,Las Heras,EL ZAPALLAR,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-32.8555537707294,-68.8280317752065,SI
MENDOZA,Las Heras,Jocolí,804,NO,NO,NO,NO,NO,NO,SI,SI,SI,50049030,-32.5843190924112,-68.6808088140348,SI
MENDOZA,Las Heras,La Cieneguita,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.8444580470853,-68.8646206504362,SI
MENDOZA,Las Heras,Las Cuevas,8,NO,NO,NO,NO,NO,NO,NO,SI,SI,50049040,-32.8079619437825,-70.0851824266087,SI
MENDOZA,Lavalle,El Vergel,362,NO,NO,NO,NO,NO,SI,NO,NO,NO,50056100,-32.7623132216047,-68.6476011792189,SI
MENDOZA,Lavalle,Ingeniero Gustavo André,288,NO,NO,NO,NO,NO,SI,NO,NO,NO,50056110,-32.6824002043157,-68.3268969073829,SI
MENDOZA,Las Heras,Las Heras,189067,SI,NO,SI,SI,SI,SI,SI,SI,SI,50049050,-32.8499236875213,-68.8452567330483,SI
MENDOZA,Las Heras,Los Penitentes,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,50049060,-32.8369504266306,-69.853921289708,NO
MENDOZA,Las Heras,Panquehua,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,,-32.8349236425418,-68.8451652007894,SI
MENDOZA,Las Heras,Papagayos,0,NO,NO,NO,NO,SI,NO,NO,SI,SI,,-32.8219,-68.8964,SI
MENDOZA,Las Heras,Polvaredas,128,NO,NO,NO,NO,NO,NO,NO,NO,NO,50049080,-32.8190384814445,-69.7097346552796,NO
MENDOZA,Las Heras,Puente del Inca,126,NO,NO,NO,NO,NO,NO,NO,SI,SI,50049090,-32.8198835580194,-69.9250020499226,SI
MENDOZA,Las Heras,Punta de Vacas,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,50049100,-32.8488063589156,-69.7763007026825,NO
MENDOZA,Las Heras,Sierras De Encalada,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-32.9869460291704,-68.9485091767272,SI
MENDOZA,Las Heras,Uspallata,3810,SI,NO,SI,SI,NO,NO,SI,SI,SI,50049110,-32.595534534037,-69.3582053741335,SI
MENDOZA,Lavalle,3 de Mayo,516,NO,NO,NO,NO,NO,SI,SI,NO,SI,50056150,-32.675527945267,-68.6462113031921,SI
